MET,Alt_CG_Geod_CM (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_LAS (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_Booster (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Quat1_s (CM),Quat1_v0 (CM),Quat1_v1 (CM),Quat1_v2 (CM),Quat1_s (LAS),Quat1_v0 (LAS),Quat1_v1 (LAS),Quat1_v2 (LAS),Quat1_s (Booster),Quat1_v0 (Booster),Quat1_v1 (Booster),Quat1_v2 (Booster),Engine Flag,reserved
109.1,40928.297,0.49658686,-1.4036975,42909.20368,0.49649594,-1.405201381,35181.15075,0.496679185,-1.404309456,0.751441592,0.029162444,0.58516866,-0.3034184,-0.441959071,-0.538786872,0.592883011,0.403572324,0.687944102,0.206110964,0.694133078,0.049299626,0,0
109.125,40916.191,0.49658686,-1.403697,42899.87509,0.496495861,-1.405202003,35169.68691,0.496679184,-1.404309397,0.749651234,0.034004238,0.58799613,-0.30187297,-0.443294756,-0.538524405,0.59250848,0.403007353,0.688440564,0.205848497,0.693758546,0.048734654,0,0
109.15,40904.078,0.49658686,-1.4036967,42890.5389,0.496495783,-1.405202625,35158.21831,0.496679183,-1.404309338,0.747862739,0.038844332,0.59077734,-0.30029082,-0.444625241,-0.538261937,0.592133948,0.402442381,0.688935901,0.20558603,0.693384014,0.048169683,0,0
109.175,40891.961,0.49658686,-1.4036963,42881.19511,0.496495705,-1.405203247,35146.74495,0.496679182,-1.404309278,0.74606717,0.043681707,0.59351617,-0.29868746,-0.445950571,-0.53799947,0.591759416,0.401877409,0.689430115,0.205323563,0.693009482,0.047604711,0,0
109.2,40879.832,0.49658686,-1.4036959,42871.84374,0.496495627,-1.405203867,35135.26683,0.496679181,-1.404309219,0.744287073,0.048524734,0.59619141,-0.29704866,-0.447270793,-0.537737003,0.591384884,0.401312437,0.68992321,0.205061096,0.69263495,0.047039739,0,0
109.225,40867.699,0.49658686,-1.4036955,42862.48479,0.49649555,-1.405204486,35123.78397,0.49667918,-1.404309161,0.742501077,0.053356029,0.59881687,-0.2954042,-0.448585951,-0.537474536,0.591010352,0.400747466,0.690415187,0.204798628,0.692260418,0.046474767,0,0
109.25,40855.559,0.49658686,-1.4036951,42853.11827,0.496495472,-1.405205105,35112.29636,0.496679179,-1.404309102,0.740733832,0.058174804,0.60136956,-0.29374093,-0.449896091,-0.537212069,0.59063582,0.400182494,0.69090605,0.204536161,0.691885887,0.045909796,0,0
109.275,40843.414,0.49658686,-1.4036947,42843.7442,0.496495394,-1.405205723,35100.80402,0.496679178,-1.404309043,0.73897541,0.062952161,0.60386068,-0.29206949,-0.451201255,-0.536949601,0.590261289,0.399617522,0.691395799,0.204273694,0.691511355,0.045344824,0,0
109.3,40831.258,0.49658686,-1.4036944,42834.36258,0.496495317,-1.40520634,35089.30696,0.496679177,-1.404308984,0.737231679,0.067730032,0.60627866,-0.29039332,-0.452501487,-0.536687134,0.589886757,0.39905255,0.691884438,0.204011227,0.691136823,0.044779852,0,0
109.325,40819.098,0.49658689,-1.403694,42824.97343,0.49649524,-1.405206956,35077.80517,0.496679176,-1.404308926,0.735502911,0.072468393,0.60862505,-0.28872019,-0.45379683,-0.536424667,0.589512225,0.398487579,0.69237197,0.20374876,0.690762291,0.04421488,0,0
109.35,40806.93,0.49658689,-1.4036936,42815.57675,0.496495162,-1.405207571,35066.29866,0.496679175,-1.404308867,0.733793451,0.077183187,0.61089039,-0.28705898,-0.455087324,-0.5361622,0.589137693,0.397922607,0.692858395,0.203486292,0.690387759,0.043649909,0,0
109.375,40794.754,0.49658689,-1.4036932,42806.17255,0.496495085,-1.405208185,35054.78744,0.496679174,-1.404308809,0.73211193,0.081846632,0.61307615,-0.28539604,-0.456373012,-0.535899733,0.588763161,0.397357635,0.693343718,0.203223825,0.690013227,0.043084937,0,0
109.4,40782.574,0.49658689,-1.4036928,42796.76085,0.496495008,-1.405208799,35043.27153,0.496679173,-1.40430875,0.730449616,0.086480968,0.61517912,-0.28375879,-0.457653933,-0.535637265,0.588388629,0.396792663,0.693827939,0.202961358,0.689638696,0.042519965,0,0
109.425,40770.387,0.49658689,-1.4036925,42787.34165,0.496494931,-1.405209412,35031.75091,0.496679172,-1.404308692,0.728824557,0.091046967,0.61718881,-0.28214037,-0.458930128,-0.535374798,0.588014098,0.396227692,0.694311062,0.202698891,0.689264164,0.041954993,0,0
109.45,40758.191,0.49658689,-1.4036921,42777.91497,0.496494854,-1.405210024,35020.2256,0.496679171,-1.404308634,0.727231042,0.095579572,0.61910331,-0.28055418,-0.460201636,-0.535112331,0.587639566,0.39566272,0.69200216,0.202436424,0.688889632,0.074723355,0,0
109.475,40745.992,0.49658689,-1.4036916,42768.48081,0.496494778,-1.405210635,35008.69561,0.49667917,-1.404308576,0.72567934,0.10004866,0.62092179,-0.27899092,-0.461468496,-0.534849864,0.587265034,0.395097748,0.692512226,0.202173956,0.6885151,0.074158383,0,0
109.5,40733.785,0.49658689,-1.4036913,42759.03919,0.496494701,-1.405211245,34997.16094,0.496679169,-1.404308518,0.724163277,0.10444012,0.62264311,-0.27748039,-0.462730745,-0.534587397,0.586890502,0.394532776,0.693021153,0.201911489,0.688140568,0.073593411,0,0
109.525,40721.574,0.49658689,-1.4036909,42749.59011,0.496494625,-1.405211854,34985.6216,0.496679168,-1.40430846,0.722695196,0.10877671,0.62425745,-0.27601072,-0.463988421,-0.53432493,0.58651597,0.393967805,0.693528945,0.201649022,0.687766036,0.07302844,0,0
109.55,40709.355,0.49658689,-1.4036906,42740.13358,0.496494548,-1.405212463,34974.07759,0.496679167,-1.404308402,0.721269713,0.11304434,0.62577021,-0.27459538,-0.465241563,-0.534062462,0.586141438,0.393402833,0.694035605,0.201386555,0.687391505,0.072463468,0,0
109.575,40697.133,0.49658689,-1.4036902,42730.66962,0.496494472,-1.405213071,34962.52892,0.496679166,-1.404308344,0.71991241,0.11722185,0.62716579,-0.27321827,-0.466490205,-0.533799995,0.585766907,0.392837861,0.694541134,0.201124088,0.687016973,0.071898496,0,0
109.6,40684.902,0.49658692,-1.4036897,42721.19823,0.496494396,-1.405213677,34950.9756,0.496679165,-1.404308286,0.71859371,0.12132592,0.62845969,-0.2719219,-0.467734384,-0.533537528,0.585392375,0.392272889,0.695045535,0.20086162,0.686642441,0.071333524,0,0
109.625,40672.664,0.49658692,-1.4036894,42711.71943,0.49649432,-1.405214284,34939.41763,0.496679164,-1.404308229,0.717354317,0.12534522,0.62962508,-0.27067253,-0.468974136,-0.533275061,0.585017843,0.391707918,0.695548811,0.200599153,0.686267909,0.070768553,0,0
109.65,40660.426,0.49658692,-1.403689,42702.23321,0.496494244,-1.405214889,34927.85502,0.496679163,-1.404308171,0.716164342,0.12927011,0.63068086,-0.26951721,-0.470209496,-0.533012594,0.584643311,0.391142946,0.696050964,0.200336686,0.685893377,0.070203581,0,0
109.675,40648.176,0.49658692,-1.4036887,42692.73961,0.496494168,-1.405215493,34916.28778,0.496679163,-1.404308114,0.71504372,0.13309743,0.63161862,-0.2684316,-0.471440497,-0.532750126,0.584268779,0.390577974,0.696551996,0.200074219,0.685518845,0.069638609,0,0
109.7,40635.926,0.49658692,-1.4036883,42683.23861,0.496494092,-1.405216097,34904.7159,0.496679162,-1.404308056,0.713990004,0.13682497,0.63243932,-0.26742795,-0.472667175,-0.532487659,0.583894247,0.390013002,0.697051911,0.199811752,0.685144314,0.069073637,0,0
109.725,40623.664,0.49658692,-1.403688,42673.73024,0.496494016,-1.4052167,34893.13941,0.496679161,-1.404307999,0.713015292,0.1404499,0.63313574,-0.26649982,-0.473889563,-0.532225192,0.583519716,0.389448031,0.697550709,0.199549285,0.684769782,0.068508666,0,0
109.75,40611.402,0.49658692,-1.4036875,42664.2145,0.496493941,-1.405217302,34881.55829,0.49667916,-1.404307942,0.712101181,0.14398372,0.63371807,-0.26567274,-0.475107694,-0.531962725,0.583145184,0.388883059,0.698048394,0.199286817,0.68439525,0.067943694,0,0
109.775,40599.133,0.49658692,-1.4036871,42654.6914,0.496493865,-1.405217903,34869.97257,0.496679159,-1.404307884,0.71128505,0.14740039,0.63416123,-0.26492691,-0.4763216,-0.531700258,0.582770652,0.388318087,0.698544969,0.19902435,0.684020718,0.067378722,0,0
109.8,40586.859,0.49658692,-1.4036868,42645.16096,0.49649379,-1.405218503,34858.38224,0.496679158,-1.404307827,0.710529846,0.15070994,0.63449264,-0.26429707,-0.477531314,-0.53143779,0.58239612,0.387753115,0.699040434,0.198761883,0.683646186,0.06681375,0,0
109.825,40574.578,0.49658695,-1.4036864,42635.62318,0.496493715,-1.405219103,34846.78732,0.496679157,-1.40430777,0.709863265,0.15390335,0.63469648,-0.263758,-0.478736867,-0.531175323,0.582021588,0.387188144,0.699534794,0.198499416,0.683271654,0.066248779,0,0
109.85,40562.293,0.49658695,-1.403686,42626.07807,0.496493639,-1.405219701,34835.1878,0.496679156,-1.404307713,0.709281347,0.15697423,0.63477337,-0.26332837,-0.479938292,-0.530912856,0.581647056,0.386623172,0.700028049,0.198236949,0.682897123,0.065683807,0,0
109.875,40550.004,0.49658695,-1.4036857,42616.52564,0.496493564,-1.405220299,34823.58369,0.496679155,-1.404307657,0.70877659,0.15992586,0.63473517,-0.2630032,-0.481135618,-0.530650389,0.581272525,0.3860582,0.700520203,0.197974481,0.682522591,0.065118835,0,0
109.9,40537.707,0.49658695,-1.4036852,42606.9659,0.496493489,-1.405220896,34811.97501,0.496679154,-1.4043076,0.708360504,0.16277158,0.63455719,-0.26280788,-0.482328877,-0.530387922,0.580897993,0.385493228,0.701011258,0.197712014,0.682148059,0.064553863,0,0
109.925,40525.406,0.49658695,-1.4036849,42597.39887,0.496493415,-1.405221492,34800.36175,0.496679153,-1.404307543,0.708035589,0.16548164,0.63425875,-0.26271138,-0.454990941,-0.530125454,0.580523461,0.41826159,0.701501216,0.197449547,0.681773527,0.063988892,0,0
109.95,40513.102,0.49658695,-1.4036845,42587.82454,0.49649334,-1.405222088,34788.74393,0.496679152,-1.404307486,0.70779459,0.16806906,0.63383847,-0.26273257,-0.45629154,-0.529862987,0.580148929,0.417696618,0.701990079,0.19718708,0.681398995,0.06342392,0,0
109.975,40500.789,0.49658695,-1.4036841,42578.24294,0.496493265,-1.405222682,34777.12154,0.496679151,-1.40430743,0.70764399,0.1705306,0.63329422,-0.26286444,-0.457587289,-0.52960052,0.579774397,0.417131646,0.70247785,0.196924613,0.681024463,0.062858948,0,0
110,40488.477,0.49658698,-1.4036838,42568.65407,0.496493191,-1.405223276,34765.4946,0.49667915,-1.404307373,0.70758048,0.17286323,0.63261724,-0.26314178,-0.458878227,-0.529338053,0.579399865,0.416566675,0.702964531,0.196662145,0.680649932,0.062293976,0,0
110.025,40476.156,0.49658698,-1.4036834,42559.05793,0.496493116,-1.405223869,34753.86311,0.496679149,-1.404307317,0.707611432,0.17506588,0.63181448,-0.26353076,-0.460164395,-0.529075586,0.579025334,0.416001703,0.703450124,0.196399678,0.6802754,0.061729005,0,0
110.05,40463.832,0.49658698,-1.4036829,42549.45455,0.496493042,-1.405224461,34742.22707,0.496679149,-1.404307261,0.707726397,0.17714696,0.63089025,-0.26404506,-0.461445834,-0.528813119,0.578650802,0.415436731,0.703934631,0.196137211,0.679900868,0.061164033,0,0
110.075,40451.5,0.49658698,-1.4036826,42539.84392,0.496492968,-1.405225053,34730.5865,0.496679148,-1.404307204,0.70792645,0.1790861,0.62984544,-0.26469424,-0.462722582,-0.528550651,0.57827627,0.414871759,0.704418056,0.195874744,0.679526336,0.060599061,0,0
110.1,40439.164,0.49658698,-1.4036822,42530.22607,0.496492893,-1.405225643,34718.94139,0.496679147,-1.404307148,0.708225933,0.18089388,0.62866569,-0.26546729,-0.463994678,-0.528288184,0.577901738,0.414306788,0.694789639,0.22894561,0.679151804,0.060034089,0,0
110.125,40426.824,0.49658698,-1.4036819,42520.60099,0.496492819,-1.405226233,34707.29177,0.496679146,-1.404307092,0.708599616,0.18256508,0.62737232,-0.26638421,-0.465262161,-0.528025717,0.577527206,0.413741816,0.695290485,0.228683143,0.678777272,0.059469118,0,0
110.15,40414.48,0.49658701,-1.4036815,42510.9687,0.496492745,-1.405226822,34695.63762,0.496679145,-1.404307036,0.709065993,0.18410692,0.62595242,-0.26742032,-0.466525067,-0.52776325,0.577152674,0.413176844,0.695790211,0.228420676,0.678402741,0.058904146,0,0
110.175,40402.129,0.49658701,-1.4036812,42501.32921,0.496492672,-1.40522741,34683.97895,0.496679144,-1.40430698,0.70962495,0.18549857,0.62439853,-0.26860607,-0.467783434,-0.527500783,0.576778143,0.412611872,0.69628882,0.228158208,0.678028209,0.058339174,0,0
110.2,40389.773,0.49658701,-1.4036808,42491.68252,0.496492598,-1.405227998,34672.31579,0.496679143,-1.404306924,0.710261182,0.18677576,0.62272376,-0.26992404,-0.469037299,-0.527238315,0.576403611,0.412046901,0.696786314,0.227895741,0.677653677,0.057774202,0,0
110.225,40377.414,0.49658701,-1.4036803,42482.02865,0.496492524,-1.405228584,34660.64811,0.496679142,-1.404306868,0.710984991,0.18790965,0.6209262,-0.27136868,-0.470286698,-0.526975848,0.576029079,0.411481929,0.697282695,0.227633274,0.677279145,0.057209231,0,0
110.25,40365.051,0.49658701,-1.40368,42472.36761,0.496492451,-1.40522917,34648.97595,0.496679141,-1.404306813,0.711780464,0.18889354,0.61901414,-0.27296391,-0.471531665,-0.526713381,0.575654547,0.410916957,0.697777965,0.227370807,0.676904613,0.056644259,0,0
110.275,40352.68,0.49658701,-1.4036796,42462.6994,0.496492377,-1.405229755,34637.29929,0.49667914,-1.404306757,0.71265942,0.18975784,0.61697292,-0.2746869,-0.472772236,-0.526450914,0.575280015,0.410351985,0.698272128,0.22710834,0.676530081,0.056079287,0,0
110.3,40340.305,0.49658704,-1.4036793,42453.02404,0.496492304,-1.405230339,34625.61816,0.496679139,-1.404306702,0.713614193,0.19046997,0.61481601,-0.2765452,-0.474008446,-0.526188447,0.574905483,0.409787014,0.698765185,0.226845872,0.67615555,0.055514315,0,0
110.325,40327.926,0.49658704,-1.4036789,42443.34154,0.496492231,-1.405230923,34613.93254,0.496679138,-1.404306646,0.714641501,0.19105922,0.61253351,-0.27854371,-0.475240329,-0.525925979,0.574530952,0.409222042,0.699257139,0.226583405,0.675781018,0.054949344,0,0
110.35,40315.543,0.49658704,-1.4036785,42433.6519,0.496492158,-1.405231505,34602.24245,0.496679138,-1.404306591,0.715740076,0.19149604,0.61013848,-0.28067142,-0.476467918,-0.525663512,0.57415642,0.40865707,0.699747992,0.226320938,0.675406486,0.054384372,0,0
110.375,40303.152,0.49658704,-1.4036782,42423.95513,0.496492085,-1.405232087,34590.5479,0.496679137,-1.404306535,0.71690583,0.19181596,0.60761517,-0.28294253,-0.477691246,-0.525401045,0.573781888,0.408092098,0.700237746,0.226058471,0.675031954,0.0538194,0,0
110.4,40290.758,0.49658704,-1.4036777,42414.25125,0.496492012,-1.405232668,34578.84889,0.496679136,-1.40430648,0.718124061,0.19199319,0.60499173,-0.28534445,-0.478910346,-0.525138578,0.573407356,0.407527127,0.700726404,0.225796004,0.674657422,0.053254428,0,0
110.425,40278.359,0.49658707,-1.4036773,42404.54025,0.496491939,-1.405233248,34567.14542,0.496679135,-1.404306425,0.719415833,0.19203919,0.60223597,-0.28787783,-0.48012525,-0.524876111,0.573032824,0.406962155,0.701213968,0.225533537,0.67428289,0.052689457,0,0
110.45,40265.957,0.49658707,-1.403677,42394.82217,0.496491866,-1.405233828,34555.43751,0.496679134,-1.40430637,0.720758213,0.19194567,0.59937692,-0.29053703,-0.481335989,-0.524613643,0.572658292,0.406397183,0.70170044,0.225271069,0.673908359,0.052124485,0,0
110.475,40253.547,0.49658707,-1.4036766,42385.09699,0.496491793,-1.405234406,34543.72515,0.496679133,-1.404306315,0.72214872,0.19173446,0.59640008,-0.29333609,-0.482542597,-0.524351176,0.572283761,0.405832211,0.668619147,0.225008602,0.70686716,0.051559513,0,0
110.5,40241.133,0.49658707,-1.4036763,42375.36473,0.496491721,-1.405234984,34532.00836,0.496679132,-1.40430626,0.723583589,0.19138417,0.59332043,-0.29625961,-0.483745102,-0.524088709,0.571909229,0.40526724,0.669146395,0.224746135,0.706492628,0.050994541,0,0
110.525,40228.715,0.49658707,-1.4036759,42365.62541,0.496491648,-1.405235561,34520.28714,0.496679131,-1.404306205,0.725067443,0.19091831,0.59012675,-0.29929554,-0.484943536,-0.523826242,0.571534697,0.404702268,0.669672439,0.224483668,0.706118096,0.05042957,0,0
110.55,40216.289,0.4965871,-1.4036756,42355.87902,0.496491576,-1.405236137,34508.5615,0.49667913,-1.40430615,0.726587776,0.19032085,0.58682251,-0.30246904,-0.486137929,-0.523563775,0.571160165,0.404137296,0.670197282,0.224221201,0.705743564,0.049864598,0,0
110.575,40203.859,0.4965871,-1.4036752,42346.12559,0.496491504,-1.405236713,34496.83143,0.496679129,-1.404306095,0.72814322,0.1895909,0.58342183,-0.30574781,-0.48732831,-0.523301307,0.570785633,0.403572324,0.670720926,0.223958733,0.705369033,0.049299626,0,0
110.6,40191.426,0.4965871,-1.4036748,42336.36511,0.496491432,-1.405237287,34485.09696,0.496679128,-1.404306041,0.729724175,0.18875435,0.57991421,-0.30915034,-0.488514709,-0.52303884,0.570411101,0.403007353,0.671243374,0.223696266,0.704994501,0.048734654,0,0
110.625,40178.984,0.4965871,-1.4036744,42326.5976,0.49649136,-1.405237861,34473.35807,0.496679128,-1.404305986,0.731331847,0.18780568,0.5763005,-0.31266674,-0.489697155,-0.522776373,0.57003657,0.402442381,0.67176463,0.223433799,0.704619969,0.048169683,0,0
110.65,40166.539,0.49658713,-1.403674,42316.82307,0.496491288,-1.405238434,34461.61479,0.496679127,-1.404305932,0.732962469,0.18673369,0.5725922,-0.31628266,-0.490875676,-0.522513906,0.569662038,0.401877409,0.672284696,0.223171332,0.704245437,0.047604711,0,0
110.675,40154.09,0.49658713,-1.4036736,42307.04152,0.496491216,-1.405239007,34449.86711,0.496679126,-1.404305877,0.73460001,0.18555222,0.56879425,-0.32000977,-0.4920503,-0.522251439,0.569287506,0.401312437,0.672803574,0.222908865,0.703870905,0.047039739,0,0
110.7,40141.633,0.49658713,-1.4036733,42297.25298,0.496491144,-1.405239578,34438.11505,0.496679125,-1.404305823,0.736257537,0.18426703,0.56488776,-0.32383996,-0.493221056,-0.521988972,0.568912974,0.400747466,0.673321268,0.222646397,0.703496373,0.046474767,0,0
110.725,40129.168,0.49658713,-1.4036729,42287.45743,0.496491072,-1.405240149,34426.3586,0.496679124,-1.404305768,0.737912678,0.18286322,0.56090409,-0.32776901,-0.494387971,-0.521726504,0.568538442,0.400182494,0.67383778,0.22238393,0.703121842,0.045909796,0,0
110.75,40116.703,0.49658716,-1.4036726,42277.65491,0.496491001,-1.405240719,34414.59777,0.496679123,-1.404305714,0.739577391,0.18136725,0.55682439,-0.33177975,-0.495551072,-0.521464037,0.56816391,0.399617522,0.674353113,0.222121463,0.70274731,0.045344824,0,0
110.775,40104.23,0.49658716,-1.4036722,42267.8454,0.496490929,-1.405241288,34402.83257,0.496679122,-1.40430566,0.74122584,0.179774,0.55266899,-0.33589074,-0.496710386,-0.52120157,0.567789379,0.39905255,0.67486727,0.221858996,0.702372778,0.044779852,0,0
110.8,40091.75,0.49658716,-1.4036719,42258.02893,0.496490858,-1.405241857,34391.06301,0.496679121,-1.404305606,0.742872163,0.17808713,0.54842681,-0.34007934,-0.4570905,-0.520939103,0.60074818,0.398487579,0.675380252,0.221596529,0.701998246,0.04421488,0,0
110.825,40079.266,0.49658716,-1.4036715,42248.2055,0.496490787,-1.405242424,34379.28909,0.49667912,-1.404305552,0.744501611,0.17631468,0.54410934,-0.34434795,-0.458372035,-0.520676636,0.600373648,0.397922607,0.675892064,0.221334061,0.701623714,0.043649909,0,0
110.85,40066.773,0.49658719,-1.4036711,42238.37513,0.496490716,-1.405242991,34367.51081,0.49667912,-1.404305498,0.746112018,0.17444317,0.53972286,-0.34869137,-0.459648848,-0.520414168,0.599999116,0.397357635,0.676402707,0.221071594,0.701249182,0.043084937,0,0
110.875,40054.277,0.49658719,-1.4036707,42228.53781,0.496490644,-1.405243558,34355.72818,0.496679119,-1.404305444,0.74770266,0.17249672,0.53526729,-0.35309288,-0.460920978,-0.520151701,0.599624584,0.396792663,0.676912185,0.220809127,0.700874651,0.042519965,0,0
110.9,40041.773,0.49658719,-1.4036703,42218.69357,0.496490573,-1.405244123,34343.94121,0.496679118,-1.404305391,0.749259264,0.17047994,0.53074479,-0.35757113,-0.462188463,-0.519889234,0.599250053,0.396227692,0.677420499,0.22054666,0.700500119,0.041954993,0,0
110.925,40029.266,0.49658719,-1.40367,42208.8424,0.496490503,-1.405244687,34332.14991,0.496679117,-1.404305337,0.750788362,0.16838999,0.52616638,-0.36209196,-0.463451341,-0.519626767,0.598875521,0.39566272,0.675067002,0.220284193,0.700125587,0.074723355,0,0
110.95,40016.75,0.49658722,-1.4036696,42198.98432,0.496490432,-1.405245251,34320.35427,0.496679116,-1.404305283,0.752278262,0.16623822,0.52152652,-0.36667746,-0.464709651,-0.5193643,0.598500989,0.395097748,0.675603016,0.220021725,0.699751055,0.074158383,0,0
110.975,40004.23,0.49658722,-1.4036692,42189.11935,0.496490361,-1.405245814,34308.55431,0.496679115,-1.40430523,0.75373161,0.16401239,0.51683432,-0.37130973,-0.465963429,-0.519101832,0.598126457,0.394532776,0.676137824,0.219759258,0.699376523,0.073593411,0,0
111,39991.703,0.49658722,-1.4036689,42179.24747,0.496490291,-1.405246377,34296.75003,0.496679114,-1.404305176,0.755130572,0.16173579,0.51210195,-0.37599328,-0.467212711,-0.518839365,0.597751925,0.393967805,0.676671428,0.219496791,0.699001991,0.07302844,0,0
111.025,39979.168,0.49658725,-1.4036685,42169.36872,0.49649022,-1.405246938,34284.94144,0.496679113,-1.404305123,0.756484233,0.1594016,0.50733799,-0.38069791,-0.468457534,-0.518576898,0.597377393,0.393402833,0.677203832,0.219234324,0.69862746,0.072463468,0,0
111.05,39966.629,0.49658725,-1.4036682,42159.48309,0.49649015,-1.405247499,34273.12854,0.496679113,-1.404305069,0.75778852,0.15702434,0.50252736,-0.38544282,-0.469697934,-0.518314431,0.597002862,0.392837861,0.677735037,0.218971857,0.698252928,0.071898496,0,0
111.075,39954.078,0.49658725,-1.4036678,42149.59059,0.496490079,-1.405248059,34261.31133,0.496679112,-1.404305016,0.75903285,0.15460029,0.49769247,-0.39021805,-0.470933944,-0.518051964,0.59662833,0.392272889,0.678265048,0.21870939,0.697878396,0.071333524,0,0
111.1,39941.527,0.49658725,-1.4036674,42139.69124,0.496490009,-1.405248618,34249.48983,0.496679111,-1.404304963,0.760228761,0.15214622,0.49281827,-0.39501128,-0.472165599,-0.517789496,0.596253798,0.391707918,0.678793867,0.218446922,0.697503864,0.070768553,0,0
111.125,39928.965,0.49658728,-1.4036671,42129.78504,0.496489939,-1.405249177,34237.66404,0.49667911,-1.40430491,0.761342235,0.14965744,0.4879503,-0.39983141,-0.473392934,-0.517527029,0.595879266,0.391142946,0.679321496,0.218184455,0.697129332,0.070203581,0,0
111.15,39916.398,0.49658728,-1.4036667,42119.87201,0.496489869,-1.405249734,34225.83397,0.496679109,-1.404304857,0.762404753,0.14713171,0.48305202,-0.40466282,-0.474615982,-0.517264562,0.595504734,0.390577974,0.679847938,0.217921988,0.6967548,0.069638609,0,0
111.175,39903.824,0.49658728,-1.4036664,42109.95214,0.496489799,-1.405250291,34213.99961,0.496679108,-1.404304804,0.76339406,0.14460157,0.47814789,-0.40950516,-0.475834776,-0.517002095,0.595130202,0.390013002,0.680373197,0.217659521,0.696380269,0.069073637,0,0
111.2,39891.242,0.49658731,-1.403666,42100.02546,0.496489729,-1.405250847,34202.16098,0.496679107,-1.404304751,0.764316583,0.14204176,0.4732464,-0.41434544,-0.477049348,-0.516739628,0.594755671,0.389448031,0.680897274,0.217397054,0.696005737,0.068508666,0,0
111.225,39878.652,0.49658731,-1.4036657,42090.09196,0.49648966,-1.405251403,34190.31809,0.496679106,-1.404304698,0.765166083,0.13947265,0.46833837,-0.41919854,-0.478259732,-0.51647716,0.594381139,0.388883059,0.681420173,0.217134586,0.695631205,0.067943694,0,0
111.25,39866.059,0.49658731,-1.4036653,42080.15166,0.49648959,-1.405251957,34178.47093,0.496679106,-1.404304645,0.765932218,0.13690649,0.4634456,-0.42405498,-0.479465958,-0.516214693,0.594006607,0.388318087,0.681941897,0.216872119,0.695256673,0.067378722,0,0
111.275,39853.453,0.49658734,-1.4036649,42070.20457,0.49648952,-1.405252511,34166.61951,0.496679105,-1.404304593,0.76662713,0.13433525,0.45856956,-0.42889488,-0.480668057,-0.515952226,0.593632075,0.387753115,0.682462447,0.216609652,0.694882141,0.06681375,0,0
111.3,39840.844,0.49658734,-1.4036646,42060.2507,0.496489451,-1.405253064,34154.76385,0.496679104,-1.40430454,0.76724522,0.13177642,0.45371062,-0.4337239,-0.481866062,-0.515689759,0.593257543,0.387188144,0.682981827,0.216347185,0.694507609,0.066248779,0,0
111.325,39828.227,0.49658734,-1.4036642,42050.29005,0.496489382,-1.405253617,34142.90394,0.496679103,-1.404304487,0.767784625,0.12922412,0.44889033,-0.43852636,-0.483060001,-0.515427292,0.592883011,0.386623172,0.683500039,0.216084718,0.694133078,0.065683807,0,0
111.35,39815.602,0.49658737,-1.4036639,42040.32263,0.496489312,-1.405254169,34131.03978,0.496679102,-1.404304435,0.768243424,0.12668455,0.44409761,-0.44331747,-0.484249906,-0.515164825,0.59250848,0.3860582,0.684017086,0.21582225,0.693758546,0.065118835,0,0
111.375,39802.969,0.49658737,-1.4036635,42030.34846,0.496489243,-1.405254719,34119.1714,0.496679101,-1.404304383,0.76861769,0.1241859,0.43933541,-0.44809499,-0.485435805,-0.514902357,0.592133948,0.385493228,0.684532971,0.215559783,0.693384014,0.064553863,0,0
111.4,39790.328,0.49658737,-1.403663,42020.36754,0.496489174,-1.40525527,34107.29879,0.4966791,-1.40430433,0.768906861,0.12171894,0.43464649,-0.45282355,-0.458283558,-0.51463989,0.591759416,0.41826159,0.685047696,0.215297316,0.693009482,0.063988892,0,0
111.425,39777.68,0.4965874,-1.4036627,42010.37988,0.496489105,-1.405255819,34095.42195,0.4966791,-1.404304278,0.769121682,0.11928611,0.42999789,-0.45751992,-0.459575152,-0.514377423,0.591384884,0.417696618,0.685561263,0.215034849,0.69263495,0.06342392,0,0
111.45,39765.023,0.4965874,-1.4036623,42000.3855,0.496489036,-1.405256368,34083.5409,0.496679099,-1.404304226,0.769251355,0.11690374,0.42541403,-0.46217829,-0.460861981,-0.514114956,0.591010352,0.417131646,0.686073677,0.214772382,0.692260418,0.062858948,0,0
111.475,39752.359,0.49658743,-1.403662,41990.38439,0.496488967,-1.405256916,34071.65563,0.496679098,-1.404304174,0.76928937,0.11457834,0.4209007,-0.46680644,-0.462144083,-0.513852489,0.59063582,0.416566675,0.686584938,0.214509914,0.691885887,0.062293976,0,0
111.5,39739.688,0.49658743,-1.4036616,41980.37657,0.496488899,-1.405257463,34059.76616,0.496679097,-1.404304122,0.769251471,0.11231332,0.41646311,-0.4713771,-0.463421497,-0.513590021,0.590261289,0.416001703,0.68709505,0.214247447,0.691511355,0.061729005,0,0
111.525,39727.008,0.49658743,-1.4036613,41970.36204,0.49648883,-1.405258009,34047.87249,0.496679096,-1.40430407,0.769132226,0.11011728,0.41210631,-0.47589725,-0.464694264,-0.513327554,0.589886757,0.415436731,0.687604015,0.21398498,0.691136823,0.061164033,0,0
